  Fecha    Hora        MW      MVAR       MVA     Ampere     KVolt     
01/01/2016 00:15      0,00      0,06      0,06      6,10      4,40
01/01/2016 00:30      0,00      0,07      0,07      6,33      4,40
01/01/2016 00:45      0,00      0,08      0,08      6,41      4,40
01/01/2016 01:00      0,00      0,09      0,09      6,41      4,40
01/01/2016 01:15      0,00      0,08      0,08      6,26      4,40
01/01/2016 01:30      0,00      0,07      0,07      6,33      4,40
01/01/2016 01:45      0,00      0,09      0,09      6,10      4,40
01/01/2016 02:00      0,00      0,10      0,10      6,18      4,40
01/01/2016 02:15      0,00      0,09      0,09      6,03      4,40
01/01/2016 02:30      0,00      0,09      0,09      6,64      4,40
01/01/2016 02:45      0,00      0,09      0,09      6,41      4,40
01/01/2016 03:00      0,00      0,09      0,09      5,95      4,40
01/01/2016 03:15      0,00      0,10      0,10      6,03      4,40
01/01/2016 03:30      0,00      0,07      0,07      6,41      4,40
01/01/2016 03:45      0,00      0,09      0,09      6,41      4,40
01/01/2016 04:00      0,00      0,08      0,08      6,18      4,40
01/01/2016 04:15      0,00      0,08      0,08      5,95      4,40
01/01/2016 04:30      0,00      0,09      0,09      6,41      4,40
01/01/2016 04:45      0,00      0,08      0,08      6,11      4,40
01/01/2016 05:00      0,00      0,07      0,07      6,49      4,40
01/01/2016 05:15      0,00      0,08      0,08      6,49      4,40
01/01/2016 05:30      0,00      0,10      0,10      6,26      4,40
01/01/2016 05:45      0,00      0,08      0,08      6,26      4,40
01/01/2016 06:00      0,00      0,08      0,08      6,56      4,40
01/01/2016 06:15      0,00      0,06      0,06      6,64      4,40
01/01/2016 06:30      0,00      0,08      0,08      6,03      4,40
01/01/2016 06:45      0,00      0,07      0,07      6,49      4,40
01/01/2016 07:00      0,00      0,09      0,09      6,41      4,40
01/01/2016 07:15      0,00      0,09      0,09      6,72      4,40
01/01/2016 07:30      0,00      0,07      0,07      6,33      4,40
01/01/2016 07:45      0,00      0,09      0,09      6,33      4,40
01/01/2016 08:00      0,00      0,07      0,07      6,18      4,40
01/01/2016 08:15      0,00      0,08      0,08      6,64      4,40
01/01/2016 08:30      0,00      0,09      0,09      6,03      4,40
01/01/2016 08:45      0,00      0,06      0,06      6,64      4,40
01/01/2016 09:00      0,00      0,08      0,08      6,79      4,40
01/01/2016 09:15      0,00      0,09      0,09      6,79      4,40
01/01/2016 09:30      0,00      0,08      0,08      6,33      4,40
01/01/2016 09:45      0,00      0,08      0,08      6,10      4,40
01/01/2016 10:00      0,00      0,10      0,10      6,03      4,40
01/01/2016 10:15      0,00      0,09      0,09      6,49      4,40
01/01/2016 10:30      0,00      0,09      0,09      6,10      4,40
01/01/2016 10:45      0,00      0,07      0,07      6,41      4,40
01/01/2016 11:00      0,00      0,11      0,11      6,49      4,40
01/01/2016 11:15      0,00      0,07      0,07      6,64      4,40
01/01/2016 11:30      0,00      0,09      0,09      6,26      4,40
