  Fecha    Hora        MW      MVAR       MVA     Ampere     KVolt     
01/01/2011 00:15     11,68      2,46     11,94    489,93      0,00
01/01/2011 00:30      0,46      0,13      0,48      5,63      0,00
01/01/2011 00:45      0,46      0,13      0,48      5,42      0,00
01/01/2011 01:00      0,46      0,14      0,48      5,42      0,00
01/01/2011 01:15      0,46      0,13      0,48      5,23      0,00
01/01/2011 01:30      0,46      0,12      0,48      5,69      0,00
01/01/2011 01:45      0,46      0,15      0,49      5,25      0,00
01/01/2011 02:00      0,46      0,14      0,48      5,71      0,00
01/01/2011 02:15      0,46      0,14      0,49      5,71      0,00
01/01/2011 02:30      0,46      0,14      0,48      5,76      0,00
01/01/2011 02:45      0,46      0,14      0,48      5,29      0,00
01/01/2011 03:00      0,46      0,14      0,48      5,29      0,00
01/01/2011 03:15      0,46      0,14      0,48      5,17      0,00
01/01/2011 03:30      0,46      0,14      0,48      5,34      0,00
01/01/2011 03:45      0,46      0,14      0,48      5,42      0,00
01/01/2011 04:00      0,46      0,14      0,48      5,25      0,00
01/01/2011 04:15      0,46      0,14      0,48      5,76      0,00
01/01/2011 04:30      0,46      0,14      0,48      5,69      0,00
01/01/2011 04:45      0,46      0,14      0,48      5,63      0,00
01/01/2011 05:00      0,46      0,15      0,49      5,65      0,00
01/01/2011 05:15      0,46      0,15      0,49      5,90      0,00
01/01/2011 05:30      0,46      0,14      0,48      5,48      0,00
01/01/2011 05:45      0,46      0,15      0,48      5,57      0,00
01/01/2011 06:00      0,46      0,14      0,48      5,53      0,00
01/01/2011 06:15      0,46      0,14      0,48      5,59      0,00
01/01/2011 06:30      0,46      0,14      0,48      5,69      0,00
01/01/2011 06:45      0,46      0,14      0,48      5,51      0,00
01/01/2011 07:00      0,46      0,15      0,48      5,13      0,00
01/01/2011 07:15      0,46      0,15      0,49      5,50      0,00
01/01/2011 07:30      0,46      0,15      0,49      5,80      0,00
01/01/2011 07:45      0,46      0,12      0,48      5,19      0,00
01/01/2011 08:00      0,46      0,13      0,48      5,06      0,00
01/01/2011 08:15      0,46      0,14      0,48      4,94      0,00
01/01/2011 08:30      0,46      0,13      0,48      5,40      0,00
01/01/2011 08:45      0,46      0,14      0,48      5,31      0,00
01/01/2011 09:00      0,46      0,14      0,48      5,31      0,00
01/01/2011 09:15      0,46      0,15      0,48      5,31      0,00
01/01/2011 09:30      0,46      0,14      0,48      5,06      0,00
01/01/2011 09:45      0,46      0,13      0,48      5,67      0,00
01/01/2011 10:00      0,46      0,13      0,48      5,48      0,00
01/01/2011 10:15      0,46      0,14      0,48      5,31      0,00
01/01/2011 10:30      0,46      0,14      0,48      5,46      0,00
01/01/2011 10:45      0,46      0,14      0,48      5,42      0,00
01/01/2011 11:00      0,46      0,11      0,48      5,82      0,00
01/01/2011 11:15      0,46      0,13      0,48      5,29      0,00
01/01/2011 11:30      0,46      0,12      0,48      5,23      0,00
01/01/2011 11:45      0,46      0,13      0,48      5,46      0,00
01/01/2011 12:00      0,46      0,14      0,48      5,34      0,00
01/01/2011 12:15      0,46      0,13      0,48      5,17      0,00
01/01/2011 12:30      0,46      0,13      0,48      5,48      0,00
01/01/2011 12:45      0,46      0,14      0,48      5,29      0,00
01/01/2011 13:00      0,46      0,14      0,48      5,19      0,00
01/01/2011 13:15      0,46      0,11      0,47      5,71      0,00
01/01/2011 13:30     11,11      1,94     11,28    468,95      0,00
