  Fecha    Hora        MW      MVAR       MVA     Ampere     KVolt     
01/01/2015 00:15      0,00      0,00      0,00      0,00    129,02
01/01/2015 00:30      0,00      0,00      0,00      0,00    129,25
01/01/2015 00:45      0,00      0,00      0,00      0,00    129,35
01/01/2015 01:00      0,00      0,00      0,00      0,00    129,49
01/01/2015 01:15      0,00      0,00      0,00      0,00    129,37
01/01/2015 01:30      0,00      0,00      0,00      0,00    129,23
01/01/2015 01:45      0,00      0,00      0,00      0,00    129,25
01/01/2015 02:00      0,00      0,00      0,00      0,00    129,24
01/01/2015 02:15      0,00      0,00      0,00      0,00    129,09
01/01/2015 02:30      0,00      0,00      0,00      0,00    129,15
01/01/2015 02:45      0,00      0,00      0,00      0,00    129,41
01/01/2015 03:00      0,00      0,00      0,00      0,00    129,06
01/01/2015 03:15      0,00      0,00      0,00      0,00    128,18
01/01/2015 03:30      0,00      0,00      0,00      0,00    127,77
01/01/2015 03:45      0,00      0,00      0,00      0,00    128,04
01/01/2015 04:00      0,00      0,00      0,00      0,00    127,96
01/01/2015 04:15      0,00      0,00      0,00      0,00    127,82
01/01/2015 04:30      0,00      0,00      0,00      0,00    126,44
01/01/2015 04:45      0,00      0,00      0,00      0,00    126,00
01/01/2015 05:00      0,00      0,00      0,00      0,00    126,09
01/01/2015 05:15      0,00      0,00      0,00      0,00    126,33
01/01/2015 05:30      0,00      0,00      0,00      0,00    127,50
01/01/2015 05:45      0,00      0,00      0,00      0,00    126,45
01/01/2015 06:00      0,00      0,00      0,00      0,00    126,77
01/01/2015 06:15      0,00      0,00      0,00      0,00    125,74
01/01/2015 06:30      0,00      0,00      0,00      0,00    126,87
01/01/2015 06:45      0,00      0,00      0,00      0,00    126,97
01/01/2015 07:00      0,00      0,00      0,00      0,00    128,56
01/01/2015 07:15      0,00      0,00      0,00      0,00    128,83
01/01/2015 07:30      0,00      0,00      0,00      0,00    129,97
01/01/2015 07:45      0,00      0,00      0,00      0,00    130,09
01/01/2015 08:00      0,00      0,00      0,00      0,00    130,26
01/01/2015 08:15      0,00      0,00      0,00      0,00    132,34
01/01/2015 08:30      0,00      0,00      0,00      0,00    133,16
01/01/2015 08:45      0,00      0,00      0,00      0,00    133,58
01/01/2015 09:00      0,00      0,00      0,00      0,00    134,89
01/01/2015 09:15      0,00      0,00      0,00      0,00    135,28
01/01/2015 09:30      0,00      0,00      0,00      0,00    135,88
01/01/2015 09:45      0,00      0,00      0,00      0,00    136,31
01/01/2015 10:00      0,00      0,00      0,00      0,00    135,59
01/01/2015 10:15      0,00      0,00      0,00      0,00    137,57
01/01/2015 10:30      0,00      0,00      0,00      0,00    137,14
01/01/2015 10:45      0,00      0,00      0,00      0,00    137,73
01/01/2015 11:00      0,00      0,00      0,00      0,00    137,54
01/01/2015 11:15      0,00      0,00      0,00      0,00    136,80
01/01/2015 11:30      0,00      0,00      0,00      0,00    134,96
01/01/2015 11:45      0,00      0,00      0,00      0,00    134,68
01/01/2015 12:00      0,00      0,00      0,00      0,00    134,63
01/01/2015 12:15      0,00      0,00      0,00      0,00    134,76
01/01/2015 12:30      0,00      0,00      0,00      0,00    134,55
01/01/2015 12:45      0,00      0,00      0,00      0,00    134,47
01/01/2015 13:00      0,00      0,00      0,00      0,00    134,86
01/01/2015 13:15      0,00      0,00      0,00      0,00    134,79
01/01/2015 13:30      0,00      0,00      0,00      0,00    135,10
01/01/2015 13:45      0,00      0,00      0,00      0,00    134,73
01/01/2015 14:00      0,00      0,00      0,00      0,00    134,53
01/01/2015 14:15      0,00      0,00      0,00      0,00    134,76
01/01/2015 14:30      0,00      0,00      0,00      0,00    134,80
01/01/2015 14:45      0,00      0,00      0,00      0,00    134,66
01/01/2015 15:00      0,00      0,00      0,00      0,00    134,49
01/01/2015 15:15      0,00      0,00      0,00      0,00    133,50
01/01/2015 15:30      0,00      0,00      0,00      0,00    133,30
01/01/2015 15:45      0,00      0,00      0,00      0,00    132,70
01/01/2015 16:00      0,00      0,00      0,00      0,00    131,04
01/01/2015 16:15      0,00      0,00      0,00      0,00    130,93
01/01/2015 16:30      0,00      0,00      0,00      0,00    130,60
